source,target,relationship,source_type,target_type
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,ttrice@southshorechamberinc.org,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,spcdm@sbeglobal.net,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,omonroe@themonroefoundation.org,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,admin@usminoritycontractors.org,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,ChicagoRevenueDeptinvoices@cityofchicago.org,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,jharbin@greaterenglewoodcdc.org,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,halstedchamberevents@qmail.com,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,jperez@haciaworks.org,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,greaterpilsen@gmail.com,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,c.james@greatersouthwest.org,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,aalcantar@ihecbusiness.net,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Larryivory@lllinoisblackchamber.org,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,vailb66709@yahoo.com,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,d.lorenzopadron@laccusa.com,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,jlmbizcenter@gmail.com,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,wiaaehn@nawbochicago.org,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Arthur J. Gallagher Risk Management Services,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Gallagher Bassett Services,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Sample Format,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Monica Jimenez,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Gallagher Bassett,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,MCC Ch,has peopleMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Wamerlite- Pease Printy Tal,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Wheel Tax,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Austin African American Business Networking Assoc,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Howard Niles,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,N. Clark St,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,W. Adams,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Jayne Vellinga,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,W. Jackson Blvd,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Arthur J. Gallagher,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Allen Butler,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Ge E. ‏מ,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Joe Zinga,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Kossman Allen Butler,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Cypetthen Cf,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Scott Hudson,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Elizabeth Staruck,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Jim Bond,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Arthur J. Gallagher & Co,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Hamilton Blvd,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,W. Jackson Boulevard Chicago,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Martin Luther King Jr.,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Sick Leave,has peopleMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,MCC Ch,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,City Council,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,MCC Sect,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Fair Credit 2,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,4th Floor,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Women Construction Owners & Executives,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Your Community Consultants Foundation Chicago,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,e.g. Federal Aviation Administration,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Contractor's Services,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Good Faith Efforts,has companiesMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Mohsin Khembatt,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60604,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Chicago Board of Education,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Chicago Housing Authority,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Chicago Board of Elections,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Contractor at Contractor,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Chicago Equal Employment Opportunity Goals MCC,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Women Business Enterprises,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Bassett Investigative Services,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Legal Analytics,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Bassett Compliance Solutions,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Board of Education,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Corporation Counsel,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Group Vision Care,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Gallagher Bassett Services,has companiesMentioned,Pages,peopleMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60008,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,MCC Chapter 2-56,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60615,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60651,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Yes Association of Asian Construction Enterprises * Business Leadership Council,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60606 Phone,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,2nd Floor,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Board of Ethics,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,MCC Article,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Chatham Business Association Small Business Dev,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Chicago Minority Supplier Development Council inc,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Yes Contractor Advisors Business Development Corp,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,S. Michigan Avenue,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Yes Federation of Women Contractors,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Yes Far South Community Development Corporation,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Suite D Chicago,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Start Home Community Development Corp,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Bureau of Labor Statistics,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,General Price Reduction,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Comptroller of a General Price Reduction,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,MCC Chapter,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60143 United States,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,MEDICAL MANAGEMENT SERVICES,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Bill Review / UCR,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Specialty Networks/Physical Therapy,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Savings Telephonic Case Management,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Bill Review,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Peer Review,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,GBCARE Medical Management Services,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,City Corporation Counsel,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,MBE Direct Participation,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Bassett Services,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,American Arbitration Association,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Services D. Failure,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Shakman v. Democratic Organization of Cook County,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Minority Owned Business Enterprise,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Women Owned Business Enterprise,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Automobile Liability Insurance,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Fidelity Bond,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,ASSIST AGENCY LIST National Black Wall Street * National Organization of Minority Engineers,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60653 Chicago,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60603,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60628 Chicago,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,RTW Veteran Center,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60649 Chicago,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60649,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Yes St. Paul Church of God in Christ Community,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,"Development Ministries, Inc",has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Monroe Foundation,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Minority Contractors Association,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60010,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Limited Liability Company,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Excess/Umbrella Liability Insurance and Professional Liability,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Greater Englewood Community Development Corp,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60628,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Hispanic American Construction Industry Association,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60661 Phone,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60654,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Minois State Black Chamber of Commerce,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,IL 60612 Phone,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Yes National Association of Women Business Owners,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,iL 60201,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Scope of Services,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Women Owned Business Enterprises,has companiesMentioned,Pages,companiesMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,4cbf7192912ee186d2d1188b54c4078d2c70fa2c.3a6bddf1367bb317e0377829d1f3ea2cbf7f74fa,has parent,Pages,parent
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Signed Contract. City of Chicago.pdf,has fileName,Pages,fileName
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,4658978,has fileSize,Pages,fileSize
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,application/pdf,has mimeType,Pages,mimeType
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,4cbf7192912ee186d2d1188b54c4078d2c70fa2c.3a6bddf1367bb317e0377829d1f3ea2cbf7f74fa,has ancestors,Pages,parent
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,d73eef355d1a6315812a6c35d9137e97d3331b31,has contentHash,Pages,contentHash
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,Allen_butler@gbtpa.com,has emailMentioned,Pages,emailMentioned
bb767aa0532c5e0e1cd6ca817121f0d60da2d3f5.292b5d6b080c65dacd16aa33b4f625d752c4d257,drleonfinney312@amail.com,has emailMentioned,Pages,emailMentioned
